6073:108962,102505,90116,60209,59691,47912,38071,28862,28287,20079
6076:90056,24802,89208,89102,60444,55172,19219,106769,10019,81964
6078:43021,44125,41392,41321,20799,10386,102983,69606,54142,16016
6083:64045,40464,57772,94925,87647,8719,75983,65489,39749,31034
6093:93469,58354,70405,89048,70337,44398,33139,110431,102616,9776
6109:73780,97156,95265,90682,88858,88589,87363,85417,83432,77115
6110:92838,53700,28951,21938,119489,16947,94106,65355,36666,117200
6118:74587,69262,50840,37862,26005,90476,70738,684,49045,26328
6128:79844,115235,14366,58333,43752,35305,13044,118641,65814,44048
6135:95397,95368,88386,87023,80694,76311,70556,53499,46147,32086
6137:33749,58852,123322,96647,35859,14163,116962,114139,93469,71604
6139:63033,117972,123170,111058,27191,98417,91536,88077,85458,85407
6140:114940,109535,10615,105814,5748,118404,51023,35136,27094,96565
6145:13186,94897,39958,33218,18792,32044,29,9745,28140,2030
6155:82432,5840,19794,121985,38198,98307,53529,51212,32458,29515
6161:96120,38346,42917,51608,66865,41426,54768,40035,35482,17729
6162:91417,111228,109958,105956,122610,115460,78847,92112,9113,90471
6164:48585,42009,27648,61382,74493,19710,101077,83928,4526,94264
6179:99707,99282,92072,91498,88204,8666,85953,85048,84904,83967
6186:81813,55752,38489,27387,90012,85859,31860,16762,94510,92112
6192:72296,56464,50780,281,119840,111390,82462,86707,37670,96498
6202:84151,66189,18541,94539,93947,83200,99296,97239,94582,93894
6205:96566,6678,57331,53025,115190,88615,82638,74222,72611,61655
6207:39546,94774,30060,94726,93171,7603,65717,59069,51840,40053
6210:62436,48203,34848,88855,82096,55135,37662,36650,100838,107478
6219:47889,98788,115912,10977,39607,26054,12115,107681,69258,42688
6228:48479,54793,107045,105093,81546,41932,22335,71556,101156,97381
6270:92555,69469,64740,63012,49536,98601,37516,23422,98121,95960
6271:34537,73491,67134,122069,115235,74517,74525,73635,47108,3117
6283:60241,46726,43419,91031,89135,69086,13484,103811,87598,62595
6290:90956,85647,78958,55730,52218,120867,114953,99332,69810,18315
6292:53788,2036,14955,67754,57448,4498,21603,105523,11884,111280
6298:46264,114461,67620,26620,103127,2315,91459,67877,67643,120198
6301:43752,118641,91173,49777,20025,81031,63081,54924,51938,79270
6331:101951,112620,79858,93829,77787,33943,29299,108881,105579,104876
6336:100695,53149,115401,97379,40974,40444,20784,102725,61642,109060
6338:43655,93635,9363,88651,8418,71787,60193,54878,51477,50294
6345:62471,61197,31232,21130,14138,120162,106563,43322,105093,77769
6351:121821,27553,71326,26404,120997,94214,73417,67992,64293,59108
6357:40839,106621,51172,30639,97274,93186,85456,76070,70883,69557
6371:100764,88983,62483,24631,13360,103285,47795,39732,105888,29371
6392:118991,81906,26503,106739,103830,92557,93366,90885,83532,80815
6395:44439,1497,8466,92526,49394,38886,36993,28219,13260,117936
6404:93889,56651,2501,53074,39032,86324,8460,64059,58215,50275
6407:40555,85005,82915,61642,48890,39437,34556,116356,109060,82511
6413:7590,52869,2848,94441,72384,47090,111926,71212,84270,49787
6420:20532,109028,104094,15562,13677,28585,88718,61248,47461,42721
6450:99817,2413,119790,106254,104933,89048,48536,96647,35859,92132
6457:77984,44315,398,14470,114321,30143,111731,102509,76,302
6469:83375,47258,2576,8157,32504,30790,85765,60962,59708,82393
6475:33486,8908,8645,99044,81013,66172,48479,48360,25776,91222
6520:41937,37986,19945,1137,78884,17603,107697,73738,114907,91278
6536:60913,99048,9889,83521,76546,62839,56755,31022,29692,26914
6543:62488,49062,30968,19166,108344,103256,31152,117320,8508,23449
6555:105093,20025,48479,75555,33097,6853,27523,81013,66172,48360
6565:80053,37522,27071,22006,78244,60951,47823,46041,29737,8439
6568:97185,89092,48427,102838,98141,83376,57295,41557,13742,96090
6587:77873,61207,23302,119199,114343,87062,57271,46430,106892,74620
6593:48210,86281,39019,59691,121547,53126,66884,99143,62381,28976
6594:116327,111248,105223,94816,59556,57438,44907,118055,6352,31363
6597:43463,36943,103668,95532,57764,26920,102475,39881,13792,10684
6600:94030,84606,78205,77855,77252,50940,46403,35720,29264,26638
6601:8818,84610,33748,2600,105078,13420,13293,96323,802,7667
6602:97278,79208,7364,5692,533,50141,4656,42598,35715,2492
6603:8860,866,7585,3819,297,653,2893,111554,86707,37670
6641:111425,37495,35092,89522,58194,47003,40389,33273,3199,15351
6642:9099,81112,39419,25322,17342,61524,121824,65522,110690,32709
6655:65759,5744,13392,12218,34121,102284,41774,21959,21559,19818
6658:91272,73995,54486,45992,118173,115031,107139,83135,79519,71182
6671:39897,25960,9354,7011,63088,18879,37778,25589,22920,55961
6676:37486,67787,65534,50039,49128,33278,72088,62865,32161,22885
6682:121971,59285,35305,13044,80913,78574,36949,120487,116907,114518
6694:26085,6432,90937,89916,88297,36887,36868,86448,65038,6449
6723:73149,58954,43760,29617,78407,52741,39583,32408,95598,94878
6724:97156,46213,27197,92065,6371,38258,3753,34777,107864,99193
6725:55132,116320,99252,98547,95167,84381,72280,53371,48490,36200
6728:79653,51836,34307,116999,8635,81530,68839,100804,99595,81442
6735:48479,111425,73832,25497,118486,111466,81013,66172,48360,92179
6736:95588,92999,73476,60920,54377,48973,46114,33306,30031,82343
6737:99911,92996,91005,88927,88151,85420,83647,78640,77077,68901
6749:9983,46632,27758,11225,4784,4632,40697,28282,37550,72674
6755:91536,88077,78573,77009,66938,51243,43491,29342,117680,113535
6773:93412,27134,106052,48479,80447,93469,77226,17691,14594,6853
6792:71362,53310,24423,107625,65625,19219,106769,90317,25234,92663
6793:115235,39849,89048,117997,2188,4234,77456,73347,85825,74527
6843:75204,38125,114390,106523,65356,31010,86004,77531,46149,41261
6851:71436,115652,102362,93551,66191,66146,41096,21287,18953,32460
6881:84524,61757,38607,37248,47043,90704,44776,17844,14174,119394
6883:93159,82080,3396,98476,73593,11947,119298,79447,77872,74633
6886:59898,108716,93412,27134,99817,40839,81013,66172,48360,110051
6889:97514,96887,96861,95573,94468,94374,94227,93389,92821,92514
6894:6922,5152,112582
6895:112254,88367,83781,71559,56787,36867,31301,109161,8993,8629
6898:74246,115266,94605,78162,5954,22965,112551,90833,81458,64158
6903:96566,6678,57331,53025,115190,76501,119849,88615,82638,74222
6932:14084,97422,90976,87148,82486,82019,79452,54114,46707,34725
6933:63146,35136,27277,17492,83021,44030,82584,76780,74831,54415
6935:60549,56570,40281,97616,52826,39786,36213,25523,17520,114998
6939:95997,86432,84505,54716,32355,21261,18220,72337,56545,26490
6948:769,6302,56195,4589,3514,102171,1007,74415,64933,64230
6958:957,866,8,70,650,4326,302,2528,17,16676
6960:60150,37914,12953,5744,3468,27278,110407,44479,63371,61286
6966:82452,53416,4589,3514,107013,81,76,698,4682,26490
6977:79831,77626,64429,5715,37882,26162,15583,73688,195,19173
6982:73805,93237,70448,55953,51756,47421,46136,113266,10487,102059
6984:98468,96654,93130,9287,91774,90578,90023,81451,7565,73267
6992:63358,47360,81384,77011,65470,27616,21411,47366,63620,95324
7005:13457,107771,95892,92902,71710,68037,66641,50300,4612,37392
7019:34031,14258,103051,43299,34067,8645,94046,86897,83436,77065
7034:83492,53252,39631,105793,92295,68818,91845,85059,78245,65815
7035:107027,108860,89405,120597,118473,112422,62065,49084,60469,101482
7036:82080,69339,52859,45905,37016,36319,33729,23060,118142,106447
7044:52986,27511,108412,93468,88493,65497,59958,41295,119610,9776
7053:96157,91887,79591,55211,37482,14038,74760,72837,66583,45222
7059:58298,109940,93033,6256,25073,9688,84392,57555,56651,41535
7077:32107,31168,77790,64725,62125,58530,43857
7112:2449,1382,120102,81729,71443,107052,75057,66211,23084,107310
7116:93714,27206,16863,16245,113543,84808,45281,28371,17351,113566
7118:53659,43067,73246,3946,27080,98766,118818,28862,66482,23003
7133:86717,28484,17691,14594,52501,42704,107790,75601,65583,62724
7137:70580,52245,39684,15202,26165,23213,8563,7082,4943,122538
7140:77886,46876,46308,119053,118798,114729,112264,94747,84684,61924
7159:14366,6633,4809,59013,98186,106849,76093,68998,17809,119049
7173:36070,59711,26802,18525,67204,23333,8151,45996,58734,18157
7178:63619,62842,6057,31647,2683,120779,107021,40269,33580,9974
7183:48479,6853,86452,78344,44940,81013,66172,57215,48360,18394
7192:92932,62817,34151,102096,94948,112317,59898,108716,72175,68751
7203:35586,121170,110256,90789,90657,83415,80484,75552,72486,70328
7214:86294,80870,46287,28705,18253,60127,54886,865,76452,74365
7224:94039,85938,69480,68495,52341,31375,23656,105061,18204,10353
7225:18087,82752,66575,63391,557,52049,21514,105578
7232:116327,91744,6220,53144,44972,33270,71998,3749,16014,115572
7239:9462,33231,27448,106304,55596,43685,43405,31783,21582,118538
7242:5611,76460,19029,44935,48582,29921,6311,61558,105025,81720
7254:58624,103841,94872,94421,88658,86845,78776,73095,71891,69602
7268:73635,99044,58333,6350,43752,118641,50799,28287,20079,119233
7291:64815,21411,98981,96329,73670,59292,58853,13178,108358,102138
7294:70363,94779,83756,64784,55923,75006,63308,51377,14523,92399
7299:87603,62375,65280,21262,14874,112384,111548,67837,67272,28998
7303:83785,74118,46289,41595,27309,25113,21679,20186,2016,14670
7326:60158,94774,94701,90097,56004,28578,24033,20917,120277,118329
7340:800,696,642,4828,440,3711,3680,16862,1684,13065
7346:97420,91273,121338,113517,113205,101713,87328,81260,61822,51622
7348:56739,33540,116414,12607,7960,7942,62602,61563,40162,37306
7356:71212,6088,89618,18915,44945,72207,1592,14307,4233,14961
7366:81031,63081,54924,51938,52138,43067,106435,88352,117997,112682
7367:69067,9447,8476,72499,48433,39204,33388,28950,15852,6108
7383:67253,20327,103355,692,5187,483,2200,111108,354,680
7397:58459,34526,111777,105907,36773,77340,73776,72789,58655,14084
7410:84403,110753,9121,48087,33163,46621,36025,34829,22823,9780
7414:107206,775,60783,17743,113641,10657,19687,6278,37780,93098
7419:97407,89922,72558,39067,122633,99905,97387,90989,60314,59738
7433:13161,82250,74409,73593,57028,119298,97514,96887,96861,95573
7444:15981,98591,103202,96081,9039,82383,74014,41859,15885,57406
7451:69,17944,48197,38690,12597,1617,1917,88234,43327,93408
7461:99296,97239,94582,93894,93089,8827,86247,85120,85113,83569
7466:29854,104922,86489,99059,95098,86477,78688,67524,60767,5677
7467:84523,6460,54987,110927,77356,75419,68625,62918,6269,53955
7488:99817,79980,65587,49313,119052,114739,111420,10591,76193,91173
7489:83977,77905,41064,68947,93205,113345,98736,82018,58835,39860
7517:11408,3378,45641,40356,22713,186,10178,7478,64973,58738
7518:97541,93643,84560,43607,35644,47023,25937,106254,104933,98402
7519:120333,3750,12453,95529,75461,7310,61351,25117,118269,1117
7527:64614,103752,20300,98258,482,361,33882,1728,17,70923
7542:99987,92348,92042,92016,90102,86161,78650,76718,46448,28948
7555:72027,90038,17692,13716,6165,2600,2549,13312,93182,827
7556:67880,47738,901,8529,69013,29421,117966,89365,5739,52937
7558:96229,60709,52321,25464,91746,38427,54658,46218,35919,3111
7563:73635,63684,78574,114518,65625,59691,34537,49127,28862,61337
7572:77216,57076,5667,42883,29417,11349,66755,40011,25890,97739
7586:52586,11693,10613,57502,75643,35919,24078,49529,117415,86807
7590:104316,63145,109571,44144,9958,86789,65959,36855,17930,94774
7603:117457,96196,7383,15713,115812,113470,86583,72014,64364,32698
7605:88790,53093,74381,69420,63396,25492,23226,29716,11632,114817
7607:30188,44115,13511,107603,85538,1636,79646,54570,87589,78847
7608:65625,115235,872,65788,13513,8618,85872,70405,70126,59562
7612:88243,67086,38158,35211,33352,105491,9897,78309,28170,115812
7617:755,654,46650,37236,2641,17,1119
7637:53315,84410,80216,73928,70047,67902,67224,52525,44736,119440
7657:9711,7709,75581,65094,38355,25123,14404,10260,52869,44877
7661:108118,104348,91999,51676,16915,99589,95962,84923,73975,64328
7678:35258,32556,13338,92848,61868,102042,85005,42849,40555,29254
7682:7836,327,2618,2200,8,302,289,1012,47276,1462
7692:62386,9833,14772,15343,14041,1797,123040,104759,93043,75427
7699:86480,107704,85463,85206,84791,80474,75809,62902,57452,54165
7707:91215,14366,43752,118641,81813,55752,38489,27387,106435,5281
7708:6328,21624,311,53537,1335,87846,4966,40799,37545,16972
7713:79378,122490,17691,14594,48479,40407,22353,77456,112770,61411
7734:89664,915,7471,702,447,44484,3448,3432,29670,27609
7741:73635,16869,75607,14366,91671,89972,75608,54410,33125,58617
7742:65615,74030,27963,122331,114753,79379,72658,60216,118366,68873
7743:96779,89017,56836,55729,38358,27842,83582,73205,68134,15253
7751:82046,77456,40517,75257,18638,42909,108056,86623,84768,36437
7760:71353,64593,36108,15558,72988,38546,89378,8324,54664,37884
7766:43500,118281,11499,93752,82919,58603,27642,18230,12033,102443
7787:83431,13147,111222,63340,111075,69753,109783,103862,73296,14765
7813:96917,85591,73745,40841,9399,42958,21304,96255,88405,73270
7818:113923,73074,22227,105647,97618,23406,116390,94605,93730,49567
7823:96205,13896,65010,106574,57128,41824,35000,29181,103602,77739
7825:48003,10931,110382,91726,48629,42891,39994,21319,107492,101996
7833:6826,62994,53709,52802,24460,121268,118104,59567,47722,47027
7841:27511,44861,93468,88493,65497,59958,41295,20025,119610,116962
7844:99471,95881,62435,60636,34839,104776,102717,41962,29716,114817
7850:50144,35175,7020,35158,82114,79254,6138,44937,83908,85073
7863:80487,78175,27276,99137,97357,74915,56047,29631,121637,103514
7869:82452,53416,3514,107013,4682,26490,1677,15928,11309,104704
7888:21476,27737,79782,99645,93672,83275,67177,54307,48479,40422
7889:87513,94480,94030,9222,84606,78205,77855,77252,63919,5916
7894:2822,50605,95086,83303,68851,628,62731,60871,5801,50800
7903:5145,2048,1760,7831,7556,67579,44475,40116,3288,21840
7915:6853,75607,48479,89522,40389,33273,3199,80377,17707,14850
7921:77209,77000,43700,32343,14403,106092,99182,96275,75937,71276
7945:92117,94665,79360,70672,5917,55741,54703,3074,20374,20078
7946:90053,69754,45964,84565,84022,81524,75564,73676,45397,42635
7949:3129,58194,52986,30135,28522,27511,122785,118336,111958,108412
7951:63684,72273,35006,29785,25603,116357,114407,65814,44048,11168
7962:6853,81013,66172,48479,48360,90510,78119,66018,45226,23634
7964:97547,95541,86903,84305,82021,80568,69078,64233,58278,57880
7967:71843,41164,25876,56568,45974,26531,94072,3996,18830,111864
7969:78437,73574,63827,83666,49584,31952,42064,2320,114393,107312
7975:34149,99573,85677,111840,97514,96887,96861,95573,95137,94468
7976:755,6613,46942,435,43173,1606,8079,2582,42330,86289
7977:74222,49128,19926,96566,94774,9011,87906,80333,76729,6678
7981:3378,68179,65033,45315,39446,32261,22713,186,10611,99302
7990:47789,30158,115793,97699,84113,123132,50085,67418,41068,30372
8002:9103,50902,14949,36726,89834,84999,64793,62754,45980,3502
8009:16869,70976,64578,52615,90733,90118,79349,78905,74098,72794
8023:40896,35330,98737,97205,8817,82741,76621,73187,57040,28608
8032:50344,81035,53431,51554,2216,14695,107324,99513,84586,72215
8036:40319,66755,25253,6411,85234,44088,47584,41543,3438,30976
8054:84967,98384,83130,73913,54324,4915,46696,44251,41825,30760
8065:93774,116007,102756,10237,104389,48673,24214,68847,24135,106525
8068:13624,11102,40793,9025,29472,6122,25521,24655,24885,15547
8069:57251,48764,76844,55007,28262,95324,62676,51247,28123,63358
8081:118055,78574,114518,98186,106849,73363,5981,56032,30196,101786
8090:21436,81031,63081,54924,51938,5921,57556,119375,111080,45707
8097:87725,6424,5505,120438,118958,10729,105795,51052,31195,17529
8103:80047,29263,6743,106870,41878,25751,90464,8598,71679,63686
8130:73415,63486,108284,9188,81389,58505,91536,91443,88077,78573
8134:57519,105057,998,9979,9689,9289,92398,88728,8770,85849
8137:16445,48479,80377,99645,93672,83275,54307,27523,36604,104389
8141:62214,58677,28822,86109,84104,81257,75807,62801,44636,41740
8144:32408,99296,97239,94582,93894,93089,92360,8827,86247,85120
8150:55975,120586,75229,76309,6150,44000,102830,101057,77987,68165
8159:88045,87239,78626,22613,21870,11817,63284,621,5226,1312
8161:77681,8357,54240
8163:59558,24267,19165,74993,53025,115190,10684,88615,82638,74222
8184:84696,67111,59031,46639,42347,23958,103869,81253,68537,48553
8186:59223,27523,119366,75555,33097,96759,48516,116322,11231,82564
8200:110173,60551,26377,1642,89320,75034,55114,55055,48824,28047
8206:15459,30188,107603,2656,92808,84843,73332,68348,63119,39800
8217:76528,49048,113944,100625,7543,117220,55253,54179,34294,26140
8224:50122,8263,98558,79551,81109,11756,119790,59013,92947,87883
8225:63358,47360,15235,76844,55007,28262,57251,48764,61346,48884
8227:42919,34267,27307,82409,62173,4589,35331,51780,45216,347
8229:96234,52806,35896,34849,57627,53539,38014,79971,18529,109448
8245:77209,77000,43700,32343,14403,106092,99182,96275,71276,63721
8264:7581,73629,68331,58727,51063,32598,96367,79908,7140,71037
8270:48507,46406,39153,2136,12463,1591,93241,32761,28421,21079
8276:99044,73635,17691,14594,78574,114518,7511,55248,40839,32006
8285:21220,119388,108597,99556,76916,68216,46091,45145,29713,27217
8286:96514,76828,43323,37247,339,122686,118580,107621,106832,91828
8287:96290,94491,93181,84421,78193,34970,31863,28649,23651,22786
8290:63893,20172,122328,78136,84141,77519,24928,121929,120649,107485
8310:60114,49237,120656,107687,74559,39127,6224,44227,75960,72397
8314:891,866,8226,82058,79667,74316,71,69737,69698,68279
8325:93329,34537,115677,8414,69879,60952,3106,29824,29185,88669
8326:116962,114139,83666,49584,31952,74397,47579,111341,79378,122490
8334:94323,84124,7805,7662,55425,87388,60485,53250,25759,20946
8343:72427,12540,79346,56345,11689,39849,52663,41423,112692,2188
8347:79844,62193,89316,122227,54392,45707,109468,86452,78344,44940
8352:102762,80758,26647,477,109284,96230,94051,57052,93047,10198
8368:76165,86736,84319,56189,33487,25759,36855,30502,66827,51986
8380:9737,65872,65250,64260,25335,92965,60137,56078,43434,26488
8396:6453,35442,18438,99044,33749,116357,114407,66377,66666,60115
8401:86623,28778,78574,114518,13513,8161,79274,74222,45011,117982
8406:44149,106589,116748,80274,113322,111182,108922,49101,30967,16760
8411:97514,96887,96861,95573,94468,94374,94227,93389,92821,92514
8413:26872,46011,26460,17567,82649,57968,55122,52227,33599,3039
8449:7857,80274,111182,14878,35258,32556,29134,13338,114594,111009
8450:22957,37804,18803,1711,1686,13266,95512,91192,78763,73853
8476:15668,13050,10764,91575,75054,42365,1930,74848,50631,21266
8477:45614,20090,74574,82511,55577,47418,12348,118601,111234,69774
8491:70,56633,394,226,138,85999,84276,61462,58036,50711
8499:95125,86136,4201,21441,15288,40880,25459,72425,99607,8454
8500:33137,31820,120437,114133,8418,60193,4455,80020,79749,69811
8510:35377,8042,48909,3973,12784,7648,28473,17178,16409,115792
8513:77332,72666,29587,122063,110076,1052,111491,60350,91043,49562
8517:88325,57092,25041,29782,91334,89026,88296,88,8754,87129
8530:93259,79805,26645,92008,83976,106418,3363,23387,17715,95172
8531:105093,112021,81031,63081,54924,51938,104389,77129,71001,43459
8534:67394,63790,4277,40165,19166,120702,119012,94215,47950,113475
8536:92946,94206,89478,68334,3794,27801,25709,98685,97075,94071
8537:57472,22121,86736,84319,56189,46091,33487,29713,25759,8402
8569:42849,40555,1993,85005,61868,102042,49866,67010,59252,100695
8578:504,27752,92857,64465,68419,64356,51378,28018,15292,10473
8581:89428,8899,26945,117815,94993,88190,80963,76712,18471,7543
8582:122025,121216,44861,95172,12596,106928,105012,7071,33749,14366
8600:96735,54075,110950,116852,76262,60023,50144,84135,81831,65300
8603:77673,108785,107237,97541,93643,84560,43607,35644,67440,114480
8635:97627,69292,68994,65710,58396,58021,55632,51154,39529,32435
8636:13792,4953,80621,8631,83713,59467,102464,11269,96508,77696
8644:55436,53644,91326,32866,20984,87546,87189,1989,17090,11449
8651:6352,48889,106498,45171,40134,19027,101972,82046,40517,113167
8660:72273,64257,35006,29785,25603,18228,26607,24891,104452,5709
8670:95754,91004,60302,20327,17072,64085,48245,4415,94821,44538
8681:105093,102284,85825,74527,98280,90466,78883,121665,57909,93558
8692:58024,55773,26503,106739,103830,77676,58205,31057,101657,34374
8717:9597,81,7585,6593,5767,542,481,394,3819,3429
8718:79526,71270,65610,30670,96589,90065,50204,49999,36843,20617
8719:83666,49584,31952,957,6994,113365,73246,89048,122227,116962
8735:73218,30838,27137,104020,19993,114433,73046,38352,30528,19531
8736:16731,105763,94753,72058,5114,105500,80917,80152,7297,119665
8746:60586,30181,49148,119686,85670,79250,108330,80464,69937,107909
8747:85160,8281,103178,35765,89135,69086,53376,23053,111248,9590
8755:86870,27589,27582
8760:88028,116508,58063,51439,89549,64116,38295,9462,8334,59764
8768:87186,115265,89977,39619,49100,115140,56217,52071,18115,6410
8771:84591,96759,48516,11231,85126,6832,88653,28102,57909,51954
8774:96592,94111,85890,79813,76744,67608,57058,5564,54345,35519
8782:84949,59167,56759,90629,84563,70796,16529,110830,4784,4632
8788:77987,68165,44526,91173,49777,6853,105093,5181,88403,79207
8789:17692,117014,87937,60592,97379,40974,40444,20784,102725,76765
8790:85387,83920,1792,111573,9678,82551,7736,691,6558,60721
8802:9958,86452,78344,65625,44940,117997,114216,102284,90097,7314
8810:70333,40690,39648,93350,92368,79261,7837,114642,107406,40673
8812:42541,29452,122912,48087,33163,25123,93353,8453,54542,31243
8825:116764,11204,67889,61061,80625,65876,62499,40869,47243,81813
8844:89703,84691,78744,356,32591,2566,2116,1148,111017,10408
8850:34386,33719,38992,27089,16900,11382,82844,73170,44149,39842
8852:89461,84975,80156,79942,78383,71895,66688,64173,49396,39007
8862:39018,30200,98685,6826,62994,53709,52802,24460,121268,118104
8863:48479,6853,84591,58518,57483,121017,8719,19322,58852,90957
8868:73415,63486,24828,109795,109091,108284,82504,75930,23272,122078
8870:62193,65625,122227,28862,31152,121971,117997,78567,71933,63861
8872:15995,53802,54874,46449,104198,63762,51819,51165,12369,117996
8877:60899,35248,117430,69416,63548,39158,24721,7761,88802,16842
8889:88536,59341,17192,91726,51299,14306,122235,94578,43441,27227
8890:99258,75764,61350,45050,30344,13364,41163,29553,27491,101073
8900:36007,13990,107075,94701,91829,90349,28578,15523,120277,116000
8906:73007,65734,99291,89006,63738,62122,51187,30648,28623,23887
8912:35653,48128,45851,117172,9499,92131,56633,46499,32277,84356
8913:75059,39699,8454,73990,52814,24553,20482,114805,36576,24310
8915:96647,35859,64119,22856,17588,58852,19148,48479,39109,112401
8916:57740,55359,52967,16619,94509,55515,50349,44386,2722,15554
8920:59381,12296,107954,43024,12923,112323,84403,36300,34280,33989
8924:119799,5366,12129,99279,74155,44112,117880,99890,26881,10853
8931:65125,30181,76899,64034,59695,92174,121147,114575,103135,95685
8935:76567,73011,97238,8682,69847,5954,112408,109664,63294,111995
8936:89051,736,6306,54180,40588
8958:75294,31872,97914,74257,59691,58704,5063,83299,14628,75190
8984:9725,9345,81173,78059,60889,352,297,29417,25127,162
9000:119790,105093,82668,69185,56235,102368,65163,122361,86452,78344
9001:60843,107422,76289,108084,96902,91103,67860,55362,54637,51584
9013:49608,75483,74844,68189,38044,41110,68230,63997,61280,24311
9024:93067,44939,99388,91973,86497,80682,66338,52556,38771,114300
9079:118443,84414,41564,31958,68537,9585,82005,26140,24210,18316
9085:69753,109783,103862,93412,27134,80426,25401,35811,34694,32006
9096:29254,20539,40555,1993,5427,13392,118116,121651,89376,112023
9098:73826,61503,60269,53686,51850,37008,35350,32473,27970,1526
9106:97514,96887,96861,95573,94468,94374,94227,93389,92821,92514
9111:79423,32796,21902,80038,77634,34270,94123,34823,43591,14104
9122:84450,77446,16869,79544,71362,19902,62724,70604,41106,28042
9128:94084,67164,53986,38145,18228,94654,61764,23744,58409,69020
9135:96245,64120,26555,13746,95588,92999,73476,60920,54377,48973
9141:13392,118116,67660,21958,75158,121938,100695,69328,61569,47889
9152:34833,25803,20399,106948,93468,88493,65497,59958,41295,119610
9155:86151,8409,77753,66983,55433,39959,35354,3224,31210,2938
9157:93919,63549,24088,114198,103806,94023,69788,67339,57971,51578
9158:90731,7272,16955,14571,29491,68555,18601,26854,111280,108530
9159:81630,78141,73182,65675,63220,45979,45729,45472,16492,113610
9160:97075,84355,74656,48506,44149,277,2528,106589,4339,88792
9161:6117,69805,78938,80529,114860,106605,76034,5328,10969,6355
9171:73246,19322,21337,83666,49584,31952,79378,122490,94216,73148
9173:119734,70499,47472,25828,12796,91738,6946,65993,28384,122871
9200:86384,84706,84264,7682,71689,78698,44407,96698,96302,85773
9224:18465,34450,100652,94105,84195,17227,90152,84111,78671,70654
9225:61775,78297,77900,52813,103791,102341,54950,51616,33871,20804
9233:6383,21795,21029,18708,42657,90613,71671,22776,15373,904
9236:78365,57079,54549,40884,34433,27013,22654,14740,45214,35400
9237:79828,54341,42379,2261,5181,122025,121216,38106,68760,14563
9238:95447,28068,15071,9966,97514,96887,96861,95573,94468,94374
9245:117951,95675,90530,82312,61797,49122,34360,25222,17264,90299
9249:78219,53731,28206,82322,6662,66566,49240,40513,37057,29711
9256:68698,27449,77456,8953,56947,43097,115449,112539,43883,121373
9276:57466,53301,30884,110595,97713,93296,89467,8935,87164,85927
9288:65437,106838,94216,73148,69434,56181,62595,4151,59138,99080
9290:89459,51520,120534,56480,46318,107008,99745,98834,98098,97979
9291:59006,83922,42805,33454,117373,95340,89286,33056,17090,68056
9310:122227,99016,98801,84131,79142,77902,67136,65865,65853,43448
9312:77764,77506,7374,99491,75336,69348,21163,89937,64776,58704
9313:121618,91011,107011,113350,92630,64318,118257,100751,67534,47844
9331:85508,37294,3146,12964,64240,52132,69121,66541,5545,4875
9333:95159,8,7334,62433,6210,542,4993,4965,4650,4268
9350:73074,94605,87123,26840,17626,54608,20090,8645,66189,63979
9357:20184,9760,83385,80021,986,7585
9359:74612,56140,92112,61340,112800,117978,80506,58103,35370,90957
9364:104142,31120,61980,11205,57858,28157,21143,1645,53629,4280
9368:9767,5066,48701,4702,38319,29158,226,199,962,888
9369:95729,94856,85279,75554,102614,101978,15239,88406,70415,69267
9371:70363,6352,70405,108412,81013,66172,48360,89048,93469,70337
9381:11446,27553,94214,73417,67992,64293,59108,55957,42453,117601
9389:97686,95029,7560,72606,7194,650,63225,6,45970,39645
9394:69707,24813,102410,67831,65437,58151,113331,106838,105713,103326
9400:80527,56474,4162,34507,29907,120332,10623,102603,15194,33407
9420:67340,121579,80646,75015,53512,43408,41488,61624,44700,45712
9431:83478,34689,26696,65379,32871,25313,120517,110827,110422,105349
9432:53310,24423,107625,65625,85126,7314,71281,6832,62193,59223
9433:71022,95228,16952,103886,86412,840,65982,4447,43850,157
9437:6122,119835,119774,9025,29472,7429,78162,5954,38454,22965
9442:97460,89657,28540,52857,35339,31771,83300,82887,56077,48087
9443:97479,96775,71655,61802,60307,35666,13455,84591,101156,107045
9451:123322,54793,46650,45908,37341,37236,65288,91353,60495,53805
9473:8484,59924,33851,40825,29335,28416,60059,107292,71230,63727
9486:94987,94680,8213,78501,614,50707,4568,45,40921,38475
9487:94112,43028,89174,72044,66075,117711,13096,17116,14345,86140
9489:71322,70538,43732,36588,90244,51780,40422,74872,46566,39881
9494:70085,43894,118302,110530,100540,79082,78884,58224,31964,17603
9499:76221,73232,57272,14687,38250,9531,82686,8009,74174,661
9500:75495,100219,98479,94780,79505,71067,64242,53071,52205,47237
9507:83691,6446,58254,34571,102405,53415,88932,84052,81682,76582
9514:9961,85292,63098,45791,36401,23317,1989,19244
9525:99074,87655,69081,51372,18174,15942,112663,11349,103143,45084
9528:48059,67524,5677,55190,35324,28173,26067,29854,28287,20079
9531:82254,79458,7211,6921,48825,33574,18632,102836,35368,262
9535:72618,39161,10839,23051,80298,61202,58849,54757,47867,40073
9538:89451,79105,73136,51250,50456,44355,35333,103278,72673,52258
9541:999,970,962,96167,947,9432,901,899,891,875
9553:873,7240,546,3901,2579,2254,122169,1205,111574,108638
9568:118070,103483,95299,70489,67798,35658,20142,108745,68896,17078
9570:99709,83718,70637,63787,61315,39966,112461,79428,590,58032
